"Date/Time (PST)","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Temperature  (deg F) "
"2022-12-16 10:00:00",13.3,0,46.33,66.14,-0.057,36.25
"2022-12-16 09:00:00",13.3,0,55.32,66.95,0.194,32.05
"2022-12-16 08:00:00",13.3,0,56.16,66.78,0.194,32.31
"2022-12-16 07:00:00",13.3,0,55.71,66.81,0.194,33.11
"2022-12-16 06:00:00",13.3,0,58.36,67.05,0.194,32.08
"2022-12-16 05:00:00",13.3,0,58.07,67.18,0.194,32.8
"2022-12-16 04:00:00",13.3,0,57,67.31,0.194,32.76
"2022-12-16 03:00:00",13.3,0,58.27,67.18,0.194,32.59
"2022-12-16 02:00:00",13.3,0,59.66,67.11,0.194,32.37
"2022-12-16 01:00:00",13.3,0,59.88,66.85,0.194,32.61
"2022-12-16 00:00:00",13.3,0,59.35,67.25,0.194,31.48
"2022-12-15 23:00:00",13.3,0,55.95,67.65,0.194,33.3
"2022-12-15 22:00:00",13.3,0,56.5,66.85,0.194,33.35
"2022-12-15 21:00:00",13.3,0,59.46,67.25,0.194,32.83
"2022-12-15 20:00:00",13.3,0,54.38,67.35,0.2,34.74
"2022-12-15 19:00:00",13.3,0,51.89,68.13,0.268,35.44
"2022-12-15 18:00:00",13.3,0,53.94,68.13,0.206,34.91
"2022-12-15 17:00:00",13.3,0,54.82,68.28,0.21,35.15
"2022-12-15 16:00:00",13.3,0,54.59,67.98,0.143,35.23
"2022-12-15 15:00:00",13.3,0,54.52,67.41,0.076,36.22
"2022-12-15 14:00:00",13.3,0,54.96,67.44,0.076,35.74
"2022-12-15 13:00:00",13.3,0,55.59,67.61,0.076,35.62
"2022-12-15 12:00:00",13.3,0,54.63,67.91,0.143,35.32
"2022-12-15 11:00:00",13.3,0,55.49,67.94,0.076,35.15
"2022-12-15 10:00:00",13.3,0,53.03,68.28,0.076,35.46
"2022-12-15 09:00:00",13.3,0,53.71,68.25,0.127,34.84
"2022-12-15 08:00:00",13.3,0,59.73,68.85,0.194,31.52
"2022-12-15 07:00:00",13.3,0,58.81,67.98,0.061,31.97
"2022-12-15 06:00:00",13.3,0,55.87,68.81,0.194,33.33
"2022-12-15 05:00:00",13.3,0,60.29,69.22,0.313,30.23
"2022-12-15 04:00:00",13.3,0,63.22,68.54,0.114,29.1
"2022-12-15 03:00:00",13.3,0,60.14,67.96,0.179,29.92
"2022-12-15 02:00:00",13.3,0,60.92,68.6,0.181,29.67
"2022-12-15 01:00:00",13.3,0,57.66,68.69,0.191,31.06
"2022-12-15 00:00:00",13.3,0,55.46,69.25,0.194,32.21
"2022-12-14 23:00:00",13.3,0,51.56,69.58,0.194,31.84
"2022-12-14 22:00:00",13.3,0,44.55,69.27,0.055,32.51
"2022-12-14 21:00:00",13.3,0,42.36,69.16,0.113,31.84
"2022-12-14 20:00:00",13.3,0,43.86,68.54,0.18,29.41
"2022-12-14 19:00:00",13.3,0,31.98,69.85,0.178,33.3
"2022-12-14 18:00:00",13.3,0,39.97,70,0.181,31.14
"2022-12-14 17:00:00",13.3,0,48.71,69.71,0.182,28.77
"2022-12-14 16:00:00",13.3,0,60.43,69.31,-0.012,28.97
"2022-12-14 15:00:00",13.3,0,53.49,67.78,0.061,30.64
"2022-12-14 14:00:00",13.3,0,57.92,68.38,-0.073,31.69
"2022-12-14 13:00:00",13.3,0,68.46,68.11,-0.267,32.29
"2022-12-14 12:00:00",13.3,0,55.65,68.78,-0.339,32.2
"2022-12-14 11:00:00",13.3,0,57.3,69.48,0.194,31.15
"2022-12-14 10:00:00",13.3,0,73.18,69.78,-0.074,29.65
"2022-12-14 09:00:00",13.3,0,78.74,69.72,0.045,26
"2022-12-14 08:00:00",13.3,0,87.5,69.69,0.045,24.34
"2022-12-14 07:00:00",13.3,0,89.7,70.09,0.045,23.41
"2022-12-14 06:00:00",13.3,0,90.1,70.42,0.045,24.83
"2022-12-14 05:00:00",13.3,0,93,70.12,0.178,23.4
"2022-12-14 04:00:00",13.3,0,93.6,70.43,0.013,23.59
"2022-12-14 03:00:00",13.3,0,93.2,70.56,0.179,27.07
"2022-12-14 02:00:00",13.3,0,93.8,70.62,0.179,23.84
"2022-12-14 01:00:00",13.3,0,93.8,70.62,0.178,23.39
"2022-12-14 00:00:00",13.3,0,93.7,70.62,0.178,23.35
"2022-12-13 23:00:00",13.3,0,93.8,70.75,0.178,23.31
"2022-12-13 22:00:00",13.3,0,93.6,70.76,0.179,23.28
"2022-12-13 21:00:00",13.3,0,93.5,70.75,0.178,23.03
"2022-12-13 20:00:00",13.3,0,93.7,70.95,0.178,22.8
"2022-12-13 19:00:00",13.3,0,93.4,71.15,0.178,22.52
"2022-12-13 18:00:00",13.3,0,93.3,71.09,0.178,22.29
"2022-12-13 17:00:00",13.3,0,93.3,71.29,0.178,22.51
"2022-12-13 16:00:00",13.3,0,93.6,71.83,0.18,23.35
"2022-12-13 15:00:00",13.3,0,89.4,70.71,-0.073,27.46
"2022-12-13 14:00:00",13.3,0,88.9,70.41,-0.206,27.4
"2022-12-13 13:00:00",13.3,0,91.6,70.18,-0.206,28.7
"2022-12-13 12:00:00",13.3,0,93.6,70.25,-0.206,27.86
"2022-12-13 11:00:00",13.3,0,93.3,70.76,-0.21,27.04
"2022-12-13 10:00:00",13.3,0,92.4,71.22,-0.121,26.32
"2022-12-13 09:00:00",13.3,0,90.2,71.82,0.045,24.39
"2022-12-13 08:00:00",13.3,0,92.7,72.02,0.178,23.48
"2022-12-13 07:00:00",13.3,0,89.5,72.42,0.045,22.91
"2022-12-13 06:00:00",13.3,0,92.1,72.22,0.045,24.1
"2022-12-13 05:00:00",13.3,0,91.4,72.22,0.112,24.67
"2022-12-13 04:00:00",13.3,0,93.6,72.62,0.179,25.04
"2022-12-13 03:00:00",13.3,0,91.8,72.57,0.181,24.95
"2022-12-13 02:00:00",13.3,0,92,72.49,0.179,24.7
"2022-12-13 01:00:00",13.3,0,93.6,72.29,0.112,25.07
"2022-12-13 00:00:00",13.3,0,87.4,72.32,0.178,23.91
"2022-12-12 23:00:00",13.3,0,92.1,72.36,0.04,23.57
"2022-12-12 22:00:00",13.31,0,91,72.61,0.033,21.66
"2022-12-12 21:00:00",13.3,0,91.7,72.63,0.035,21.85
"2022-12-12 20:00:00",13.3,0,92.3,72.64,0.037,22.37
"2022-12-12 19:00:00",13.3,0,89.1,73.01,0.104,21.81
"2022-12-12 18:00:00",13.3,0,91.7,72.84,0.171,22.27
"2022-12-12 17:00:00",13.3,0,92,72.82,0.178,22.64
"2022-12-12 16:00:00",13.3,0,91,72.59,0.045,23.71
"2022-12-12 15:00:00",13.3,0,89.4,71.79,-0.082,26.8
"2022-12-12 14:00:00",13.3,0,91.1,72.04,-0.14,28.99
"2022-12-12 13:00:00",13.3,0,90.5,72.18,-0.006,27.44
"2022-12-12 12:00:00",13.3,0,94.5,72.03,-0.282,28.73
"2022-12-12 11:00:00",13.3,0,86.9,73.4,0.18,24.74
"2022-12-12 10:00:00",13.3,0,92.2,73.02,-0.088,24.54
"2022-12-12 09:00:00",13.31,0,92.6,73.52,0.033,22.08
"2022-12-12 08:00:00",13.3,0,92.7,73.78,0.166,22.37
"2022-12-12 07:00:00",13.3,0,92.1,73.84,0.171,21.62
"2022-12-12 06:00:00",13.3,0,92.7,73.88,30.4,22.29
"2022-12-12 05:00:00",13.3,0,93.4,73.92,30.53,23.46
"2022-12-12 04:00:00",13.3,0,93.6,74.36,19.83,23.7
"2022-12-12 03:00:00",13.3,0,93.8,74.12,13.59,23.4
"2022-12-12 02:00:00",13.3,0,94.2,74.59,6.717,24.36
"2022-12-12 01:00:00",13.3,0,94.8,74.42,18.03,25.14
"2022-12-12 00:00:00",13.31,0,95.1,74.45,14.06,26.29
"2022-12-11 23:00:00",13.31,0,96.3,74.77,12.72,26.14
"2022-12-11 22:00:00",13.3,0,94.8,75.08,10.16,25.11
"2022-12-11 21:00:00",13.3,0,95.3,75.08,4.796,25.82
"2022-12-11 20:00:00",13.3,0,97.3,75.38,5.93,27.8
"2022-12-11 19:00:00",13.3,0,97.7,75.15,7.13,28.39
"2022-12-11 18:00:00",13.3,0,97.7,75.72,5.73,27.85
"2022-12-11 17:00:00",13.31,0,97.9,75.78,3.829,27.25
"2022-12-11 16:00:00",13.3,0,98.2,75.07,7.343,30.45
"2022-12-11 15:00:00",13.3,0,98.4,74.68,4.877,31.38
"2022-12-11 14:00:00",13.3,0,98.1,75.34,9.14,31.9
"2022-12-11 13:00:00",13.3,0,98.3,75.54,4.51,31.95
"2022-12-11 12:00:00",13.3,0,98.3,75.54,4.11,32.19
"2022-12-11 11:00:00",13.3,0,98.5,74.61,3.81,31.96
"2022-12-11 10:00:00",13.3,0,98.5,76.3,3.708,31.18
"2022-12-11 09:00:00",13.3,0,98.1,77.39,4.73,29.6
"2022-12-11 08:00:00",13.3,0,97.7,77.85,3.962,28.44
"2022-12-11 07:00:00",13.3,0,98.1,78.43,2.397,28.72
"2022-12-11 06:00:00",13.3,0,98.9,78.19,11.94,30.2
"2022-12-11 05:00:00",13.3,0.01,99,78.73,12.08,30.99
"2022-12-11 04:00:00",13.3,0,99,78.61,12.21,31.11
"2022-12-11 03:00:00",13.3,0,99,78.34,12.21,31.49
"2022-12-11 02:00:00",13.3,0.01,99,79.2,12.34,31.54
"2022-12-11 01:00:00",13.3,0.01,99,79.48,12.34,31.46
"2022-12-11 00:00:00",13.3,0.01,99,80,12.34,31.44
"2022-12-10 23:00:00",13.3,0.04,98.9,79.67,12.21,31.37
"2022-12-10 22:00:00",13.3,0.08,98.9,79.48,12.14,31.54
"2022-12-10 21:00:00",13.3,0.07,98.9,77.31,11.34,31.19
"2022-12-10 20:00:00",13.3,0.09,98.8,78.2,11.01,31.02
"2022-12-10 19:00:00",13.3,0.08,98.7,78.74,10.21,30.83
"2022-12-10 18:00:00",13.3,0.06,98.6,76.02,9.01,30.69
"2022-12-10 17:00:00",13.3,0.05,98.5,76.24,8.08,30.6
"2022-12-10 16:00:00",13.3,0.01,98.4,77.21,7.943,30.52
"2022-12-10 15:00:00",13.3,0.02,98.4,76.94,7.81,30.6
"2022-12-10 14:00:00",13.3,0.04,98.3,76.54,5.71,30.74
"2022-12-10 13:00:00",13.3,0.06,98.2,76.08,6.744,30.75
"2022-12-10 12:00:00",13.3,0.09,98.1,76.73,6.875,30.46
"2022-12-10 11:00:00",13.31,0.14,98.1,76.08,6.006,30.2
"2022-12-10 10:00:00",13.31,0.15,98.1,76.03,4.736,30.33
"2022-12-10 09:00:00",13.31,0.13,97.8,70.74,2.865,29.33
"2022-12-10 08:00:00",13.31,0.14,97.8,73,0.831,29.52
"2022-12-10 07:00:00",13.31,0.16,97.6,72.52,0.528,29.18
"2022-12-10 06:00:00",13.31,0.17,97.6,72.42,17.1,29.12
"2022-12-10 05:00:00",13.3,0.16,97.2,71.35,15.93,28.73
"2022-12-10 04:00:00",13.3,0.09,97.1,69.98,14.77,28.33
"2022-12-10 03:00:00",13.3,0.08,96.2,70.71,15.07,27.63
"2022-12-10 02:00:00",13.3,0.14,96,70.28,-35.79,27.24
"2022-12-10 01:00:00",13.3,0.09,95.8,68.51,11.4,27.26
"2022-12-10 00:00:00",13.3,0.13,95.8,67.35,11.13,27.07
"2022-12-09 23:00:00",13.3,0.08,95.6,67.78,8.56,26.73
"2022-12-09 22:00:00",13.3,0.07,95.3,66.78,7.696,26.35
"2022-12-09 21:00:00",13.3,0.09,95.2,66.01,7.026,25.96
"2022-12-09 20:00:00",13.31,0.09,95,62.63,4.453,25.41
"2022-12-09 19:00:00",13.31,0.04,94.8,62.35,2.514,25.14
"2022-12-09 18:00:00",13.31,0.06,94.4,62.21,2.047,24.32
"2022-12-09 17:00:00",13.31,0.02,94.2,62.35,2.314,24.15
"2022-12-09 16:00:00",13.31,0.02,93.9,61.82,1.814,23.79
"2022-12-09 15:00:00",13.31,0,93.8,61.11,0.584,24.16
"2022-12-09 14:00:00",13.31,0,93.9,61.15,0.518,24.71
"2022-12-09 13:00:00",13.31,0,93.9,61.17,0.583,24.68
"2022-12-09 12:00:00",13.31,0,93.9,61.48,0.98,23.95
"2022-12-09 11:00:00",13.31,0.01,94.1,61.69,0.714,23.97
"2022-12-09 10:00:00",13.31,0.01,94.1,61.25,0.446,24.16
"2022-12-09 09:00:00",13.31,0,94.2,62.02,0.046,23.98
"2022-12-09 08:00:00",13.31,0.01,94.1,62.08,0.312,23.7
"2022-12-09 07:00:00",13.3,0.02,93.9,61.28,0.178,23.43
"2022-12-09 06:00:00",13.3,0.01,93.8,61.81,11.25,23
"2022-12-09 05:00:00",13.3,0.02,93.7,61.81,11.12,22.85
"2022-12-09 04:00:00",13.3,0.04,93.6,61.21,11.19,22.88
"2022-12-09 03:00:00",13.3,0.03,93.5,58.98,9.32,22.69
"2022-12-09 02:00:00",13.3,0.01,93.4,59.71,8.45,22.47
"2022-12-09 01:00:00",13.3,0,93.2,59.75,8.45,21.91
"2022-12-09 00:00:00",13.3,0,93.4,60.08,8.58,22.53
"2022-12-08 23:00:00",13.3,0,93.7,60.08,8.45,22.5
"2022-12-08 22:00:00",13.31,0,94.3,59.82,8.45,23.98
"2022-12-08 21:00:00",13.31,0.01,94.7,60.02,8.52,24.67
"2022-12-08 20:00:00",13.3,0.03,94.5,59.95,8.59,25.33
"2022-12-08 19:00:00",13.3,0.1,95.4,59.78,8.33,26.21
"2022-12-08 18:00:00",13.3,0.08,95.4,58.18,7.664,26.11
"2022-12-08 17:00:00",13.3,0.04,95.2,57.91,6.197,26.2
"2022-12-08 16:00:00",13.3,0.01,95.1,57.18,5.496,26.33
"2022-12-08 15:00:00",13.3,0.03,95.1,57.04,5.13,26.93
"2022-12-08 14:00:00",13.31,0.02,95.2,57.11,4.663,27.14
"2022-12-08 13:00:00",13.31,0.02,95.3,56.44,4.196,27.47
"2022-12-08 12:00:00",13.31,0.02,95.2,56.84,4.463,27.87
"2022-12-08 11:00:00",13.31,0.02,96.1,56.71,4.329,27.77
"2022-12-08 10:00:00",13.3,0.05,96.1,57.11,4.196,27.8
"2022-12-08 09:00:00",13.3,0.09,96.4,56.84,2.995,28.03
"2022-12-08 08:00:00",13.3,0.07,96.6,55.98,2.595,28.13
"2022-12-08 07:00:00",13.3,0.13,96.9,55.47,1.161,28.52
"2022-12-08 06:00:00",13.3,0.19,96.7,54.57,9.63,28.59
"2022-12-08 05:00:00",13.3,0.1,96.2,52.71,7.997,28.27
"2022-12-08 04:00:00",13.3,0.08,95.2,51.57,6.33,27.77
"2022-12-08 03:00:00",13.3,0.05,93.4,50.24,5.063,27.48
"2022-12-08 02:00:00",13.3,0.04,91.7,50.17,3.929,26.9
"2022-12-08 01:00:00",13.3,0.02,89.3,48.84,2.128,27.13
"2022-12-08 00:00:00",13.3,0,86.6,48.44,1.261,26.99
"2022-12-07 23:00:00",13.3,0,84.7,48.44,0.861,27.18
"2022-12-07 22:00:00",13.3,0,82.1,48.44,0.861,27.29
"2022-12-07 21:00:00",13.3,0,85.5,48.57,0.961,26.93
"2022-12-07 20:00:00",13.3,0,86.1,47.77,0.994,26.88
"2022-12-07 19:00:00",13.31,0,83.3,48.63,0.86,27.26
"2022-12-07 18:00:00",13.31,0,81.3,48.96,0.849,27
"2022-12-07 17:00:00",13.3,0,82.5,48.97,0.793,26.85
"2022-12-07 16:00:00",13.3,0,80.4,48.84,0.861,27.43
"2022-12-07 15:00:00",13.31,0,78.6,48.64,0.861,28.14
"2022-12-07 14:00:00",13.31,0,81.6,48.47,0.732,28.28
"2022-12-07 13:00:00",13.31,0,85,48.62,0.735,28.03
"2022-12-07 12:00:00",13.3,0,82.4,48.49,0.737,28.39
"2022-12-07 11:00:00",13.31,0,79.19,48.19,0.73,28.93
"2022-12-07 10:00:00",13.3,0,79.03,48.57,0.728,28.34
"2022-12-07 09:00:00",13.31,0,81.3,49.09,0.726,27.04
"2022-12-07 08:00:00",13.31,0,79.93,49.12,0.848,26.47
"2022-12-07 07:00:00",13.31,0,80.7,49.47,0.979,25.66
"2022-12-07 06:00:00",13.31,0,83.9,49.15,0.847,25.92
"2022-12-07 05:00:00",13.31,0,84.7,49.41,0.713,26.06
"2022-12-07 04:00:00",13.31,0,86.2,49.31,0.846,26.02
"2022-12-07 03:00:00",13.31,0,88.7,49.47,0.713,26.1
"2022-12-07 02:00:00",13.31,0,90.1,49.47,0.846,25.78
"2022-12-07 01:00:00",13.31,0,88.9,49.41,0.846,25.64
"2022-12-07 00:00:00",13.31,0,87.9,49.28,0.714,25.5
"2022-12-06 23:00:00",13.31,0,90.9,49.47,0.713,25.03
"2022-12-06 22:00:00",13.31,0,87.8,49.37,0.65,25.47
"2022-12-06 21:00:00",13.31,0,86.7,49.49,0.715,25.53
"2022-12-06 20:00:00",13.31,0,87.6,49.51,0.718,25.17
"2022-12-06 19:00:00",13.31,0,88.1,49.55,0.715,25.07
"2022-12-06 18:00:00",13.31,0,89.5,49.7,0.716,24.98
"2022-12-06 17:00:00",13.3,0,89.8,49.87,0.722,24.84
"2022-12-06 16:00:00",13.3,0,88.6,49.64,0.594,25.59
"2022-12-06 15:00:00",13.3,0,85.2,49.51,0.594,25.62
"2022-12-06 14:00:00",13.3,0,84,49.51,0.594,25.86
"2022-12-06 13:00:00",13.3,0,84.4,49.67,0.594,25.25
"2022-12-06 12:00:00",13.3,0.01,85.7,48.97,0.461,26.06
"2022-12-06 11:00:00",13.31,0,85.8,49.14,0.315,25.29
"2022-12-06 10:00:00",13.31,0.01,87.5,49.28,0.447,23.77
"2022-12-06 09:00:00",13.31,0,88.2,49.87,0.446,23.28
"2022-12-06 08:00:00",13.31,0.01,88.9,49.6,0.312,23.25
"2022-12-06 07:00:00",13.31,0,91.4,49.8,0.178,22.82
"2022-12-06 06:00:00",13.31,0,89.3,50.07,0.178,23.09
"2022-12-06 05:00:00",13.31,0,91,50.07,0.178,22.84
"2022-12-06 04:00:00",13.31,0,89.3,50.14,0.045,23.24
"2022-12-06 03:00:00",13.31,0,88,49.98,0.18,23.68
"2022-12-06 02:00:00",13.31,0,87.5,49.96,0.181,23.72
"2022-12-06 01:00:00",13.31,0,88,49.75,0.181,23.76
"2022-12-06 00:00:00",13.31,0,89.2,50.08,0.18,23.94
"2022-12-05 23:00:00",13.31,0,87.2,49.88,0.18,24.25
"2022-12-05 22:00:00",13.31,0,85.8,49.94,0.046,24.49
"2022-12-05 21:00:00",13.31,0,86.6,49.74,0.047,24.52
"2022-12-05 20:00:00",13.31,0,87.8,49.89,0.048,24.58
"2022-12-05 19:00:00",13.3,0,87.5,49.81,0.046,24.77
"2022-12-05 18:00:00",13.3,0,84.5,50.2,0.178,24.59
"2022-12-05 17:00:00",13.31,0,81.9,50.34,0.178,24.18
"2022-12-05 16:00:00",13.31,0,79.64,50.21,0.18,24.92
"2022-12-05 15:00:00",13.3,0,72.05,50.21,0.061,26.86
"2022-12-05 14:00:00",13.31,0,72.06,50.17,0.061,28.12
"2022-12-05 13:00:00",13.3,0,63.56,49.77,0.061,29.6
"2022-12-05 12:00:00",13.3,0,63.41,50.17,-0.073,29.33
"2022-12-05 11:00:00",13.3,0,59.23,50.17,-0.006,28.55
"2022-12-05 10:00:00",13.3,0,58.13,50.4,-0.079,27.76
"2022-12-05 09:00:00",13.3,0,67.78,50.6,-0.022,25.1
"2022-12-05 08:00:00",13.3,0,66.14,51.13,0.178,25.51
"2022-12-05 07:00:00",13.31,0,67.69,51.07,0.168,25.42
"2022-12-05 06:00:00",13.31,0,75.3,50.77,0.163,22.05
"2022-12-05 05:00:00",13.31,0,80.4,51.1,0.033,22.76
"2022-12-05 04:00:00",13.31,0,86.5,51.13,0.034,23.15
"2022-12-05 03:00:00",13.31,0,90.3,51.45,0.031,23.19
"2022-12-05 02:00:00",13.31,0,80.7,51.46,0.031,22.85
"2022-12-05 01:00:00",13.31,0,84.5,51.24,0.031,22.4
"2022-12-05 00:00:00",13.31,0,85.7,51.17,0.033,23.23
"2022-12-04 23:00:00",13.3,0,83.6,51.27,0.168,22.38
"2022-12-04 22:00:00",13.3,0,81.6,51.66,0.039,23.46
"2022-12-04 21:00:00",13.3,0,76.6,51.7,0.177,24.81
"2022-12-04 20:00:00",13.3,0,76.94,51.41,0.178,24.73
"2022-12-04 19:00:00",13.3,0,78.42,51.97,0.178,23.83
"2022-12-04 18:00:00",13.3,0,82.6,51.77,0.045,24.8
"2022-12-04 17:00:00",13.31,0,75.78,51.74,0.045,26.14
"2022-12-04 16:00:00",13.3,0,74.29,52.11,0.127,27.37
"2022-12-04 15:00:00",13.3,0,73.89,51.52,-0.004,29.64
"2022-12-04 14:00:00",13.3,0,49.04,51.44,-0.19,33.12
"2022-12-04 13:00:00",13.3,0,43.03,51.07,-0.324,36.96
"2022-12-04 12:00:00",13.3,0,49.31,51.47,-0.19,34.55
"2022-12-04 11:00:00",13.3,0,37.87,51.61,-0.124,35.97
"2022-12-04 10:00:00",13.3,0,37.97,52.24,-0.062,34.78
"2022-12-04 09:00:00",13.3,0,37.84,52.08,0.058,32.46
"2022-12-04 08:00:00",13.3,0,40.38,52.29,0.186,31.03
"2022-12-04 07:00:00",13.31,0,39.54,52.38,0.058,31.63
"2022-12-04 06:00:00",13.31,0,44.28,52.48,0.185,30.23
"2022-12-04 05:00:00",13.3,0,46.27,52.62,0.119,30.64
"2022-12-04 04:00:00",13.31,0,45.65,52.06,0.06,31.7
"2022-12-04 03:00:00",13.3,0,52.01,52.63,0.048,30.86
"2022-12-04 02:00:00",13.3,0,55.55,53.1,0.121,30.33
"2022-12-04 01:00:00",13.3,0,60.84,52.77,0.061,30.54
"2022-12-04 00:00:00",13.3,0,62.95,53.24,0.194,30.7
"2022-12-03 23:00:00",13.3,0,65.88,53.31,0.194,30.91
"2022-12-03 22:00:00",13.3,0,70.1,53.17,0.194,30.05
"2022-12-03 21:00:00",13.3,0,69.16,53.37,0.194,31.11
"2022-12-03 20:00:00",13.3,0,71.28,53.24,0.194,31.76
"2022-12-03 19:00:00",13.3,0,71,53.37,0.194,32.28
"2022-12-03 18:00:00",13.3,0,79.08,53.47,0.061,30.12
"2022-12-03 17:00:00",13.3,0,80.6,53.07,0.061,30.33
"2022-12-03 16:00:00",13.3,0,81.3,53.68,0.2,30.65
"2022-12-03 15:00:00",13.3,0,78.56,52.47,-0.057,32.89
"2022-12-03 14:00:00",13.3,0,80.7,53.54,0.01,33.79
"2022-12-03 13:00:00",13.3,0,83.7,53.04,-0.057,32.34
"2022-12-03 12:00:00",13.3,0,84.1,52.81,-0.324,31.84
"2022-12-03 11:00:00",13.3,0,86.3,53.07,-0.057,31.51
"2022-12-03 10:00:00",13.3,0,90.1,53.01,-0.057,31.57
"2022-12-03 09:00:00",13.3,0,92.5,53.91,0.194,28.88
"2022-12-03 08:00:00",13.3,0,93.9,54.47,0.061,27.43
"2022-12-03 07:00:00",13.3,0,93.8,54.7,0.193,26.4
"2022-12-03 06:00:00",13.31,0,94.1,54.51,4.321,25.95
"2022-12-03 05:00:00",13.31,0,94.2,54.68,4.383,25.46
"2022-12-03 04:00:00",13.31,0,94.2,54.87,4.382,24.78
"2022-12-03 03:00:00",13.31,0,94.1,54.48,4.416,24.58
"2022-12-03 02:00:00",13.31,0.01,93.8,52.98,4.449,23.88
"2022-12-03 01:00:00",13.31,0,93.2,53.77,4.448,23.13
"2022-12-03 00:00:00",13.31,0,92.8,53.88,4.316,23.49
"2022-12-02 23:00:00",13.31,0,92.4,54.18,4.182,24.23
"2022-12-02 22:00:00",13.3,0,92.9,54.11,4.182,24.06
"2022-12-02 21:00:00",13.3,0,93.3,53.74,4.182,23.68
"2022-12-02 20:00:00",13.3,0,93.4,53.07,4.182,23.68
"2022-12-02 19:00:00",13.3,0,92.9,52.67,4.048,22.45
"2022-12-02 18:00:00",13.3,0.01,92.9,53.84,4.048,21.95
"2022-12-02 17:00:00",13.3,0,92.7,53.81,3.448,21.5
"2022-12-02 16:00:00",13.3,0.01,92.6,54.74,4.115,21.37
"2022-12-02 15:00:00",13.3,0,92.4,54.94,3.448,21.33
"2022-12-02 14:00:00",13.3,0.02,92,54.07,2.78,21.38
"2022-12-02 13:00:00",13.3,0.01,91.5,51.41,0.645,20.93
"2022-12-02 12:00:00",13.3,0.01,90.9,50.8,0.312,20.58
"2022-12-02 11:00:00",13.3,0,90.8,50.23,0.039,19.79
"2022-12-02 10:00:00",13.31,0,90.3,50.65,0.031,19
"2022-12-02 09:00:00",13.31,0,89.9,50.84,0.096,18.01
"2022-12-02 08:00:00",13.31,0,89.8,50.84,3.033,17.45
"2022-12-02 07:00:00",13.31,0,89.4,51.3,1.564,16.96
"2022-12-02 06:00:00",13.31,0,89.7,51.64,1.498,16.42
"2022-12-02 05:00:00",13.31,0,88.8,52.37,3.033,15.79
"2022-12-02 04:00:00",13.31,0,88.8,51.84,2.966,15.66
"2022-12-02 03:00:00",13.31,0,88.5,51.89,2.697,14.82
"2022-12-02 02:00:00",13.31,0,88.7,51.68,2.824,14.79
"2022-12-02 01:00:00",13.31,0,88.8,51.45,2.825,14.81
"2022-12-02 00:00:00",13.31,0,89.1,51.17,2.828,15.24
"2022-12-01 23:00:00",13.31,0,89.1,52.08,2.829,15.27
"2022-12-01 22:00:00",13.31,0,89.8,52.15,2.959,15.28
"2022-12-01 21:00:00",13.31,0,90,52.27,2.818,14.7
"2022-12-01 20:00:00",13.31,0,90.2,51.82,2.959,15.34
"2022-12-01 19:00:00",13.31,0,90.3,52,2.961,16.13
"2022-12-01 18:00:00",13.31,0,90.1,52.87,2.961,16.34
"2022-12-01 17:00:00",13.31,0,90.2,53.11,2.966,16.55
"2022-12-01 16:00:00",13.31,0,90,52.64,2.966,17.54
"2022-12-01 15:00:00",13.31,0,89.7,52.77,2.966,18.88
"2022-12-01 14:00:00",13.3,0,89.5,52.77,2.976,19.27
"2022-12-01 13:00:00",13.3,0,89,52.54,2.981,23.33
"2022-12-01 12:00:00",13.31,0,89.4,52.29,2.901,22.58
"2022-12-01 11:00:00",13.31,0,90.9,51.97,3.033,20.27
"2022-12-01 10:00:00",13.31,0,87.3,52.84,3.099,17.09
"2022-12-01 09:00:00",13.31,0,88.3,53.74,3.151,14.65
"2022-12-01 08:00:00",13.31,0,88.7,54.07,3.218,13.64
"2022-12-01 07:00:00",13.31,0,88.2,54.44,3.285,13.08
"2022-12-01 06:00:00",13.31,0,87.8,54.6,3.351,12.72
"2022-12-01 05:00:00",13.31,0,87,54.87,3.352,12.51
"2022-12-01 04:00:00",13.31,0,87.4,54.77,3.318,13.42
"2022-12-01 03:00:00",13.31,0,88.2,54.67,3.352,13.35
"2022-12-01 02:00:00",13.31,0,88.2,54.94,3.352,15.03
"2022-12-01 01:00:00",13.31,0,90.2,55.05,3.358,17.36
"2022-12-01 00:00:00",13.31,0,89.3,54.52,3.493,15.42
"2022-11-30 23:00:00",13.31,0,90.3,54.71,3.5,16.62
"2022-11-30 22:00:00",13.31,0,91.3,55.11,3.433,17.44
"2022-11-30 21:00:00",13.31,0,91.1,55.98,3.5,17.23
"2022-11-30 20:00:00",13.31,0,90.9,55.88,3.5,17.9
"2022-11-30 19:00:00",13.31,0,90.1,56.21,3.633,18
"2022-11-30 18:00:00",13.31,0,90,55.81,3.7,17.62
"2022-11-30 17:00:00",13.3,0,90.5,56.18,3.634,18.13
"2022-11-30 16:00:00",13.3,0,90.8,55.68,3.648,18.84
"2022-11-30 15:00:00",13.31,0,91.8,55.01,3.648,20.77
"2022-11-30 14:00:00",13.31,0,91.8,54.82,3.583,21.91
"2022-11-30 13:00:00",13.3,0,93.5,54.51,3.515,25.06
"2022-11-30 12:00:00",13.3,0,93,55.94,3.614,23.25
